출하일자,품종대분류,품종소분류,신고소,출하량
20191106,만감류,천혜향,애월항,0
20191106,만감류,천혜향,성산항,0
20191107,만감류,천혜향,제주공항,0
20191107,만감류,천혜향,제주항,0
20191107,만감류,천혜향,서귀포항,0
20191107,만감류,천혜향,한림항,0
20191107,만감류,천혜향,애월항,0
20191107,만감류,천혜향,성산항,0
20191108,만감류,천혜향,제주공항,0
20191108,만감류,천혜향,제주항,0
20191108,만감류,천혜향,서귀포항,0
20191108,만감류,천혜향,한림항,0
20191108,만감류,천혜향,애월항,0
20191108,만감류,천혜향,성산항,0
20191109,만감류,천혜향,제주공항,0
20191109,만감류,천혜향,제주항,0
20191109,만감류,천혜향,서귀포항,0
20191109,만감류,천혜향,한림항,0
20191109,만감류,천혜향,애월항,0
20191109,만감류,천혜향,성산항,0
20191110,만감류,천혜향,제주공항,0
20191110,만감류,천혜향,제주항,0
20191110,만감류,천혜향,서귀포항,0
20191110,만감류,천혜향,한림항,0
20191110,만감류,천혜향,애월항,0
20191110,만감류,천혜향,성산항,0
20191111,만감류,천혜향,제주공항,0
20191111,만감류,천혜향,제주항,0
20191111,만감류,천혜향,서귀포항,0
20191111,만감류,천혜향,한림항,0
20191111,만감류,천혜향,애월항,0
20191111,만감류,천혜향,성산항,0
20191112,만감류,천혜향,제주공항,0
20191112,만감류,천혜향,제주항,0
20191112,만감류,천혜향,서귀포항,0
20191112,만감류,천혜향,한림항,0
20191112,만감류,천혜향,애월항,0
20191112,만감류,천혜향,성산항,0
20191113,만감류,천혜향,제주공항,0
20191113,만감류,천혜향,제주항,0
20191113,만감류,천혜향,서귀포항,0
20191113,만감류,천혜향,한림항,0
20191113,만감류,천혜향,애월항,0
20191113,만감류,천혜향,성산항,0
20191114,만감류,천혜향,제주공항,0
20191114,만감류,천혜향,제주항,0
20191114,만감류,천혜향,서귀포항,0
20191114,만감류,천혜향,한림항,0
20191114,만감류,천혜향,애월항,0
20191114,만감류,천혜향,성산항,0
20191115,만감류,천혜향,제주공항,0
20191115,만감류,천혜향,제주항,0
20191115,만감류,천혜향,서귀포항,0
20191115,만감류,천혜향,한림항,0
20191115,만감류,천혜향,애월항,0
20191115,만감류,천혜향,성산항,0
20191116,만감류,천혜향,제주공항,0
20191116,만감류,천혜향,제주항,0
20191116,만감류,천혜향,서귀포항,0
20191116,만감류,천혜향,한림항,0
20191116,만감류,천혜향,애월항,0
20191116,만감류,천혜향,성산항,0
20191117,만감류,천혜향,제주공항,3.6
20191117,만감류,천혜향,제주항,0
20191117,만감류,천혜향,서귀포항,0
20191117,만감류,천혜향,한림항,0
20191117,만감류,천혜향,애월항,0
20191117,만감류,천혜향,성산항,0
20191118,만감류,천혜향,제주공항,0
20191118,만감류,천혜향,제주항,0
20191118,만감류,천혜향,서귀포항,0
20191118,만감류,천혜향,한림항,0
20191118,만감류,천혜향,애월항,0
20191118,만감류,천혜향,성산항,0
20191119,만감류,천혜향,제주공항,0
20191119,만감류,천혜향,제주항,0
20191119,만감류,천혜향,서귀포항,0
20191119,만감류,천혜향,한림항,0
20191119,만감류,천혜향,애월항,0
20191119,만감류,천혜향,성산항,0
20191120,만감류,천혜향,제주공항,0
20191120,만감류,천혜향,제주항,0
20191120,만감류,천혜향,서귀포항,0
20191120,만감류,천혜향,한림항,0
20191120,만감류,천혜향,애월항,0
20191120,만감류,천혜향,성산항,0
20191121,만감류,천혜향,제주공항,0
20191121,만감류,천혜향,제주항,0
20191121,만감류,천혜향,서귀포항,0
20191121,만감류,천혜향,한림항,0
20191121,만감류,천혜향,애월항,0
20191121,만감류,천혜향,성산항,0
20191122,만감류,천혜향,제주공항,0
20191122,만감류,천혜향,제주항,0
20191122,만감류,천혜향,서귀포항,0
20191122,만감류,천혜향,한림항,0
20191122,만감류,천혜향,애월항,0
20191122,만감류,천혜향,성산항,0
20191123,만감류,천혜향,제주공항,0
20191123,만감류,천혜향,제주항,0
20191123,만감류,천혜향,서귀포항,0
20191123,만감류,천혜향,한림항,0
20191123,만감류,천혜향,애월항,0
20191123,만감류,천혜향,성산항,0
20191124,만감류,천혜향,제주공항,0
20191124,만감류,천혜향,제주항,0
20191124,만감류,천혜향,서귀포항,0
20191124,만감류,천혜향,한림항,0
20191124,만감류,천혜향,애월항,0
20191124,만감류,천혜향,성산항,0
20191125,만감류,천혜향,제주공항,1.93
20191125,만감류,천혜향,제주항,0
20191125,만감류,천혜향,서귀포항,0
20191125,만감류,천혜향,한림항,0
20191125,만감류,천혜향,애월항,0
20191125,만감류,천혜향,성산항,0
20191126,만감류,천혜향,제주공항,1.8
20191126,만감류,천혜향,제주항,0
20191126,만감류,천혜향,서귀포항,0
20191126,만감류,천혜향,한림항,0
20191126,만감류,천혜향,애월항,0
20191126,만감류,천혜향,성산항,0
20191127,만감류,천혜향,제주공항,0
20191127,만감류,천혜향,제주항,0
20191127,만감류,천혜향,서귀포항,0
20191127,만감류,천혜향,한림항,0
20191127,만감류,천혜향,애월항,0
20191127,만감류,천혜향,성산항,0
20191128,만감류,천혜향,제주공항,0
20191128,만감류,천혜향,제주항,1.97
20191128,만감류,천혜향,서귀포항,0
20191128,만감류,천혜향,한림항,0
20191128,만감류,천혜향,애월항,0
20191128,만감류,천혜향,성산항,0
20191129,만감류,천혜향,제주공항,0
20191129,만감류,천혜향,제주항,0
20191129,만감류,천혜향,서귀포항,0
20191129,만감류,천혜향,한림항,0
20191129,만감류,천혜향,애월항,0
20191129,만감류,천혜향,성산항,0
20191130,만감류,천혜향,제주공항,0
20191130,만감류,천혜향,제주항,0
20191130,만감류,천혜향,서귀포항,0
20191130,만감류,천혜향,한림항,0
20191130,만감류,천혜향,애월항,0
20191130,만감류,천혜향,성산항,2.37
20191201,만감류,천혜향,제주공항,0
20191201,만감류,천혜향,제주항,1.28
20191201,만감류,천혜향,서귀포항,0
20191201,만감류,천혜향,한림항,0
20191201,만감류,천혜향,애월항,0
20191201,만감류,천혜향,성산항,3.6
20191202,만감류,천혜향,제주공항,0
20191202,만감류,천혜향,제주항,0
20191202,만감류,천혜향,서귀포항,0.45
20191202,만감류,천혜향,한림항,0
20191202,만감류,천혜향,애월항,0
20191202,만감류,천혜향,성산항,3.3
20191203,만감류,천혜향,제주공항,0
20191203,만감류,천혜향,제주항,0.9
20191203,만감류,천혜향,서귀포항,1.15
20191203,만감류,천혜향,한림항,0
20191203,만감류,천혜향,애월항,0
20191203,만감류,천혜향,성산항,3.9
20191204,만감류,천혜향,제주공항,0
20191204,만감류,천혜향,제주항,0.45
20191204,만감류,천혜향,서귀포항,0.19
20191204,만감류,천혜향,한림항,0
20191204,만감류,천혜향,애월항,0
20191204,만감류,천혜향,성산항,4.8
20191205,만감류,천혜향,제주공항,0
20191205,만감류,천혜향,제주항,0.45
20191205,만감류,천혜향,서귀포항,0
20191205,만감류,천혜향,한림항,0
20191205,만감류,천혜향,애월항,0
20191205,만감류,천혜향,성산항,3.52
20191206,만감류,천혜향,제주공항,0
20191206,만감류,천혜향,제주항,0
20191206,만감류,천혜향,서귀포항,0
20191206,만감류,천혜향,한림항,0
20191206,만감류,천혜향,애월항,0
20191206,만감류,천혜향,성산항,0
20191207,만감류,천혜향,제주공항,0
20191207,만감류,천혜향,제주항,0
20191207,만감류,천혜향,서귀포항,0
20191207,만감류,천혜향,한림항,0
20191207,만감류,천혜향,애월항,0
20191207,만감류,천혜향,성산항,7.4
20191208,만감류,천혜향,제주공항,0
20191208,만감류,천혜향,제주항,0.9
20191208,만감류,천혜향,서귀포항,0.01
20191208,만감류,천혜향,한림항,0
20191208,만감류,천혜향,애월항,0
20191208,만감류,천혜향,성산항,4.5
20191209,만감류,천혜향,제주공항,0
20191209,만감류,천혜향,제주항,0
20191209,만감류,천혜향,서귀포항,1.12
20191209,만감류,천혜향,한림항,0
20191209,만감류,천혜향,애월항,0
20191209,만감류,천혜향,성산항,13.13
20191210,만감류,천혜향,제주공항,0.3
20191210,만감류,천혜향,제주항,0.62
20191210,만감류,천혜향,서귀포항,1.5
20191210,만감류,천혜향,한림항,0
20191210,만감류,천혜향,애월항,0
20191210,만감류,천혜향,성산항,5.03
20191211,만감류,천혜향,제주공항,1.55
20191211,만감류,천혜향,제주항,3.17
20191211,만감류,천혜향,서귀포항,1.5
20191211,만감류,천혜향,한림항,0
20191211,만감류,천혜향,애월항,0
20191211,만감류,천혜향,성산항,11.86
20191212,만감류,천혜향,제주공항,0
20191212,만감류,천혜향,제주항,2.42
20191212,만감류,천혜향,서귀포항,0.9
20191212,만감류,천혜향,한림항,0
20191212,만감류,천혜향,애월항,0
20191212,만감류,천혜향,성산항,5.7
20191213,만감류,천혜향,제주공항,0
20191213,만감류,천혜향,제주항,0
20191213,만감류,천혜향,서귀포항,0
20191213,만감류,천혜향,한림항,0
20191213,만감류,천혜향,애월항,0
20191213,만감류,천혜향,성산항,0
20191214,만감류,천혜향,제주공항,0
20191214,만감류,천혜향,제주항,3.81
20191214,만감류,천혜향,서귀포항,1.73
20191214,만감류,천혜향,한림항,0
20191214,만감류,천혜향,애월항,0
20191214,만감류,천혜향,성산항,13.99
20191215,만감류,천혜향,제주공항,0
20191215,만감류,천혜향,제주항,1.08
20191215,만감류,천혜향,서귀포항,1.32
20191215,만감류,천혜향,한림항,0
20191215,만감류,천혜향,애월항,0
20191215,만감류,천혜향,성산항,6.57
20191216,만감류,천혜향,제주공항,0
20191216,만감류,천혜향,제주항,0.77
20191216,만감류,천혜향,서귀포항,3.32
20191216,만감류,천혜향,한림항,0
20191216,만감류,천혜향,애월항,0
20191216,만감류,천혜향,성산항,10.69
20191217,만감류,천혜향,제주공항,0
20191217,만감류,천혜향,제주항,4.66
20191217,만감류,천혜향,서귀포항,1.62
20191217,만감류,천혜향,한림항,0
20191217,만감류,천혜향,애월항,0
20191217,만감류,천혜향,성산항,2.7
20191218,만감류,천혜향,제주공항,0.69
20191218,만감류,천혜향,제주항,2.06
20191218,만감류,천혜향,서귀포항,6.03
20191218,만감류,천혜향,한림항,0
20191218,만감류,천혜향,애월항,0
20191218,만감류,천혜향,성산항,10.56
20191219,만감류,천혜향,제주공항,0.33
20191219,만감류,천혜향,제주항,2.4
20191219,만감류,천혜향,서귀포항,2.56
20191219,만감류,천혜향,한림항,0
20191219,만감류,천혜향,애월항,0
20191219,만감류,천혜향,성산항,7.21
20191220,만감류,천혜향,제주공항,0
20191220,만감류,천혜향,제주항,0
20191220,만감류,천혜향,서귀포항,0
20191220,만감류,천혜향,한림항,0
20191220,만감류,천혜향,애월항,0
20191220,만감류,천혜향,성산항,0
20191221,만감류,천혜향,제주공항,0.04
20191221,만감류,천혜향,제주항,2.2
20191221,만감류,천혜향,서귀포항,6.79
20191221,만감류,천혜향,한림항,0
20191221,만감류,천혜향,애월항,0
20191221,만감류,천혜향,성산항,17.03
20191222,만감류,천혜향,제주공항,0.3
20191222,만감류,천혜향,제주항,6.47
20191222,만감류,천혜향,서귀포항,4.85
20191222,만감류,천혜향,한림항,0
20191222,만감류,천혜향,애월항,0
20191222,만감류,천혜향,성산항,13.72
20191223,만감류,천혜향,제주공항,0.45
20191223,만감류,천혜향,제주항,1.72
20191223,만감류,천혜향,서귀포항,6.65
20191223,만감류,천혜향,한림항,0
20191223,만감류,천혜향,애월항,0
20191223,만감류,천혜향,성산항,5.22
20191224,만감류,천혜향,제주공항,0.06
20191224,만감류,천혜향,제주항,3.37
20191224,만감류,천혜향,서귀포항,3.84
20191224,만감류,천혜향,한림항,0
20191224,만감류,천혜향,애월항,0
20191224,만감류,천혜향,성산항,16.08
20191225,만감류,천혜향,제주공항,9.27
20191225,만감류,천혜향,제주항,5.9
20191225,만감류,천혜향,서귀포항,8.95
20191225,만감류,천혜향,한림항,0
20191225,만감류,천혜향,애월항,0
20191225,만감류,천혜향,성산항,7.31
20191226,만감류,천혜향,제주공항,5.91
20191226,만감류,천혜향,제주항,10.68
20191226,만감류,천혜향,서귀포항,10.35
20191226,만감류,천혜향,한림항,0
20191226,만감류,천혜향,애월항,0
20191226,만감류,천혜향,성산항,15.04
20191227,만감류,천혜향,제주공항,0
20191227,만감류,천혜향,제주항,4.32
20191227,만감류,천혜향,서귀포항,1.41
20191227,만감류,천혜향,한림항,0
20191227,만감류,천혜향,애월항,0
20191227,만감류,천혜향,성산항,0
20191228,만감류,천혜향,제주공항,0.08
20191228,만감류,천혜향,제주항,12.44
20191228,만감류,천혜향,서귀포항,15.02
20191228,만감류,천혜향,한림항,0
20191228,만감류,천혜향,애월항,0
20191228,만감류,천혜향,성산항,24.69
20191229,만감류,천혜향,제주공항,1.51
20191229,만감류,천혜향,제주항,9.46
20191229,만감류,천혜향,서귀포항,20.49
20191229,만감류,천혜향,한림항,0
20191229,만감류,천혜향,애월항,0
20191229,만감류,천혜향,성산항,18.58
20191230,만감류,천혜향,제주공항,4.15
20191230,만감류,천혜향,제주항,5.74
20191230,만감류,천혜향,서귀포항,10.51
20191230,만감류,천혜향,한림항,0
20191230,만감류,천혜향,애월항,0
20191230,만감류,천혜향,성산항,0
20191231,만감류,천혜향,제주공항,0.3
20191231,만감류,천혜향,제주항,8.31
20191231,만감류,천혜향,서귀포항,5.25
20191231,만감류,천혜향,한림항,0
20191231,만감류,천혜향,애월항,0
20191231,만감류,천혜향,성산항,0.89
20200101,만감류,천혜향,제주공항,0
20200101,만감류,천혜향,제주항,17.45
20200101,만감류,천혜향,서귀포항,15.63
20200101,만감류,천혜향,한림항,0.8
20200101,만감류,천혜향,애월항,0
20200101,만감류,천혜향,성산항,38.97
20200102,만감류,천혜향,제주공항,4.2
20200102,만감류,천혜향,제주항,10.29
20200102,만감류,천혜향,서귀포항,28.69
20200102,만감류,천혜향,한림항,0
20200102,만감류,천혜향,애월항,0
20200102,만감류,천혜향,성산항,18.01
20200103,만감류,천혜향,제주공항,1.28
20200103,만감류,천혜향,제주항,9.33
20200103,만감류,천혜향,서귀포항,2.13
20200103,만감류,천혜향,한림항,0
20200103,만감류,천혜향,애월항,0
20200103,만감류,천혜향,성산항,0
20200104,만감류,천혜향,제주공항,0.06
20200104,만감류,천혜향,제주항,12.17
20200104,만감류,천혜향,서귀포항,30.17
20200104,만감류,천혜향,한림항,0.91
20200104,만감류,천혜향,애월항,0
20200104,만감류,천혜향,성산항,25.23
20200105,만감류,천혜향,제주공항,2.31
20200105,만감류,천혜향,제주항,18.14
20200105,만감류,천혜향,서귀포항,41.24
20200105,만감류,천혜향,한림항,0.4
20200105,만감류,천혜향,애월항,0
20200105,만감류,천혜향,성산항,30.71
20200106,만감류,천혜향,제주공항,0.59
20200106,만감류,천혜향,제주항,17.8
20200106,만감류,천혜향,서귀포항,37.87
20200106,만감류,천혜향,한림항,0.95
20200106,만감류,천혜향,애월항,0
20200106,만감류,천혜향,성산항,29.3
20200107,만감류,천혜향,제주공항,1.05
20200107,만감류,천혜향,제주항,26.8
20200107,만감류,천혜향,서귀포항,47.46
20200107,만감류,천혜향,한림항,2.4
20200107,만감류,천혜향,애월항,0
20200107,만감류,천혜향,성산항,20.89
20200108,만감류,천혜향,제주공항,1.34
20200108,만감류,천혜향,제주항,45.56
20200108,만감류,천혜향,서귀포항,47.69
20200108,만감류,천혜향,한림항,0.11
20200108,만감류,천혜향,애월항,0
20200108,만감류,천혜향,성산항,36.51
20200109,만감류,천혜향,제주공항,7.51
20200109,만감류,천혜향,제주항,32.42
20200109,만감류,천혜향,서귀포항,54.59
20200109,만감류,천혜향,한림항,1.11
20200109,만감류,천혜향,애월항,0
20200109,만감류,천혜향,성산항,40.63
20200110,만감류,천혜향,제주공항,6.06
20200110,만감류,천혜향,제주항,25.94
20200110,만감류,천혜향,서귀포항,8.53
20200110,만감류,천혜향,한림항,0
20200110,만감류,천혜향,애월항,0
20200110,만감류,천혜향,성산항,0
20200111,만감류,천혜향,제주공항,1.93
20200111,만감류,천혜향,제주항,37.38
20200111,만감류,천혜향,서귀포항,87.71
20200111,만감류,천혜향,한림항,5.22
20200111,만감류,천혜향,애월항,0
20200111,만감류,천혜향,성산항,77.52
20200112,만감류,천혜향,제주공항,2.85
20200112,만감류,천혜향,제주항,56.22
20200112,만감류,천혜향,서귀포항,124.2
20200112,만감류,천혜향,한림항,1.33
20200112,만감류,천혜향,애월항,0
20200112,만감류,천혜향,성산항,53.05
20200113,만감류,천혜향,제주공항,13.87
20200113,만감류,천혜향,제주항,44.47
20200113,만감류,천혜향,서귀포항,132.38
20200113,만감류,천혜향,한림항,4.76
20200113,만감류,천혜향,애월항,0
20200113,만감류,천혜향,성산항,65.18
20200114,만감류,천혜향,제주공항,14.78
20200114,만감류,천혜향,제주항,47.51
20200114,만감류,천혜향,서귀포항,135.68
20200114,만감류,천혜향,한림항,17.82
20200114,만감류,천혜향,애월항,0
20200114,만감류,천혜향,성산항,62.79
20200115,만감류,천혜향,제주공항,8.73
20200115,만감류,천혜향,제주항,91.24
20200115,만감류,천혜향,서귀포항,124.2
20200115,만감류,천혜향,한림항,8.46
20200115,만감류,천혜향,애월항,0
20200115,만감류,천혜향,성산항,78.43
20200116,만감류,천혜향,제주공항,24.49
20200116,만감류,천혜향,제주항,103.47
20200116,만감류,천혜향,서귀포항,120.95
20200116,만감류,천혜향,한림항,15.58
20200116,만감류,천혜향,애월항,0
20200116,만감류,천혜향,성산항,86.42
20200117,만감류,천혜향,제주공항,24.57
20200117,만감류,천혜향,제주항,96.58
20200117,만감류,천혜향,서귀포항,28.56
20200117,만감류,천혜향,한림항,0
20200117,만감류,천혜향,애월항,0
20200117,만감류,천혜향,성산항,10.27
20200118,만감류,천혜향,제주공항,5.61
20200118,만감류,천혜향,제주항,82.87
20200118,만감류,천혜향,서귀포항,165.29
20200118,만감류,천혜향,한림항,12.97
20200118,만감류,천혜향,애월항,0
20200118,만감류,천혜향,성산항,168.84
20200119,만감류,천혜향,제주공항,30.96
20200119,만감류,천혜향,제주항,60.43
20200119,만감류,천혜향,서귀포항,154.18
20200119,만감류,천혜향,한림항,5.86
20200119,만감류,천혜향,애월항,0
20200119,만감류,천혜향,성산항,117.71
20200120,만감류,천혜향,제주공항,32.05
20200120,만감류,천혜향,제주항,104.53
20200120,만감류,천혜향,서귀포항,124.23
20200120,만감류,천혜향,한림항,11.11
20200120,만감류,천혜향,애월항,0
20200120,만감류,천혜향,성산항,118.77
20200121,만감류,천혜향,제주공항,18.65
20200121,만감류,천혜향,제주항,206.16
20200121,만감류,천혜향,서귀포항,92.84
20200121,만감류,천혜향,한림항,6.25
20200121,만감류,천혜향,애월항,0
20200121,만감류,천혜향,성산항,83.69
20200122,만감류,천혜향,제주공항,8.2
20200122,만감류,천혜향,제주항,65.17
20200122,만감류,천혜향,서귀포항,63.53
20200122,만감류,천혜향,한림항,0
20200122,만감류,천혜향,애월항,0.96
20200122,만감류,천혜향,성산항,7.46
20200123,만감류,천혜향,제주공항,8.72
20200123,만감류,천혜향,제주항,149.2
20200123,만감류,천혜향,서귀포항,33.98
20200123,만감류,천혜향,한림항,0
20200123,만감류,천혜향,애월항,0
20200123,만감류,천혜향,성산항,0
20200124,만감류,천혜향,제주공항,0
20200124,만감류,천혜향,제주항,0
20200124,만감류,천혜향,서귀포항,0
20200124,만감류,천혜향,한림항,0
20200124,만감류,천혜향,애월항,0
20200124,만감류,천혜향,성산항,0
20200125,만감류,천혜향,제주공항,0
20200125,만감류,천혜향,제주항,0
20200125,만감류,천혜향,서귀포항,0
20200125,만감류,천혜향,한림항,0
20200125,만감류,천혜향,애월항,0
20200125,만감류,천혜향,성산항,0
20200126,만감류,천혜향,제주공항,0.6
20200126,만감류,천혜향,제주항,4.61
20200126,만감류,천혜향,서귀포항,0
20200126,만감류,천혜향,한림항,0
20200126,만감류,천혜향,애월항,0
20200126,만감류,천혜향,성산항,0
20200127,만감류,천혜향,제주공항,16.9
20200127,만감류,천혜향,제주항,38.86
20200127,만감류,천혜향,서귀포항,17.26
20200127,만감류,천혜향,한림항,0.39
20200127,만감류,천혜향,애월항,0
20200127,만감류,천혜향,성산항,26.88
20200128,만감류,천혜향,제주공항,19.83
20200128,만감류,천혜향,제주항,80.78
20200128,만감류,천혜향,서귀포항,32.25
20200128,만감류,천혜향,한림항,0
20200128,만감류,천혜향,애월항,0
20200128,만감류,천혜향,성산항,18.65
20200129,만감류,천혜향,제주공항,2.71
20200129,만감류,천혜향,제주항,34.27
20200129,만감류,천혜향,서귀포항,21.1
20200129,만감류,천혜향,한림항,1.68
20200129,만감류,천혜향,애월항,0
20200129,만감류,천혜향,성산항,27.79
20200130,만감류,천혜향,제주공항,4.03
20200130,만감류,천혜향,제주항,72.71
20200130,만감류,천혜향,서귀포항,26.64
20200130,만감류,천혜향,한림항,2.98
20200130,만감류,천혜향,애월항,0.97
20200130,만감류,천혜향,성산항,10.78
20200131,만감류,천혜향,제주공항,5.84
20200131,만감류,천혜향,제주항,19.72
20200131,만감류,천혜향,서귀포항,6.16
20200131,만감류,천혜향,한림항,0
20200131,만감류,천혜향,애월항,0
20200131,만감류,천혜향,성산항,0
20200201,만감류,천혜향,제주공항,0.64
20200201,만감류,천혜향,제주항,23.1
20200201,만감류,천혜향,서귀포항,43.25
20200201,만감류,천혜향,한림항,1.33
20200201,만감류,천혜향,애월항,0
20200201,만감류,천혜향,성산항,48.85
20200202,만감류,천혜향,제주공항,1.94
20200202,만감류,천혜향,제주항,37.15
20200202,만감류,천혜향,서귀포항,43.7
20200202,만감류,천혜향,한림항,5.46
20200202,만감류,천혜향,애월항,0
20200202,만감류,천혜향,성산항,25.7
20200203,만감류,천혜향,제주공항,2.21
20200203,만감류,천혜향,제주항,29.75
20200203,만감류,천혜향,서귀포항,43.88
20200203,만감류,천혜향,한림항,0.76
20200203,만감류,천혜향,애월항,0
20200203,만감류,천혜향,성산항,38.33
20200204,만감류,천혜향,제주공항,2.02
20200204,만감류,천혜향,제주항,35.06
20200204,만감류,천혜향,서귀포항,33.49
20200204,만감류,천혜향,한림항,6.02
20200204,만감류,천혜향,애월항,0.99
20200204,만감류,천혜향,성산항,43.91
20200205,만감류,천혜향,제주공항,3.48
20200205,만감류,천혜향,제주항,59.37
20200205,만감류,천혜향,서귀포항,42.95
20200205,만감류,천혜향,한림항,1.2
20200205,만감류,천혜향,애월항,0
20200205,만감류,천혜향,성산항,30.57
20200206,만감류,천혜향,제주공항,8.29
20200206,만감류,천혜향,제주항,46.48
20200206,만감류,천혜향,서귀포항,40.36
20200206,만감류,천혜향,한림항,2.78
20200206,만감류,천혜향,애월항,1.05
20200206,만감류,천혜향,성산항,14
20200207,만감류,천혜향,제주공항,4.98
20200207,만감류,천혜향,제주항,23.02
20200207,만감류,천혜향,서귀포항,6.57
20200207,만감류,천혜향,한림항,0
20200207,만감류,천혜향,애월항,0
20200207,만감류,천혜향,성산항,0
20200208,만감류,천혜향,제주공항,2.87
20200208,만감류,천혜향,제주항,21.66
20200208,만감류,천혜향,서귀포항,19.74
20200208,만감류,천혜향,한림항,2.8
20200208,만감류,천혜향,애월항,0
20200208,만감류,천혜향,성산항,46.1
20200209,만감류,천혜향,제주공항,2.92
20200209,만감류,천혜향,제주항,19.02
20200209,만감류,천혜향,서귀포항,45.61
20200209,만감류,천혜향,한림항,0.65
20200209,만감류,천혜향,애월항,0
20200209,만감류,천혜향,성산항,34.97
20200210,만감류,천혜향,제주공항,3.51
20200210,만감류,천혜향,제주항,45.55
20200210,만감류,천혜향,서귀포항,26.39
20200210,만감류,천혜향,한림항,5.08
20200210,만감류,천혜향,애월항,0
20200210,만감류,천혜향,성산항,26.86
20200211,만감류,천혜향,제주공항,1.45
20200211,만감류,천혜향,제주항,52.59
20200211,만감류,천혜향,서귀포항,53.01
20200211,만감류,천혜향,한림항,0.56
20200211,만감류,천혜향,애월항,0
20200211,만감류,천혜향,성산항,28.17
20200212,만감류,천혜향,제주공항,3.33
20200212,만감류,천혜향,제주항,181.85
20200212,만감류,천혜향,서귀포항,35.98
20200212,만감류,천혜향,한림항,3.46
20200212,만감류,천혜향,애월항,0
20200212,만감류,천혜향,성산항,23.18
20200213,만감류,천혜향,제주공항,12.44
20200213,만감류,천혜향,제주항,125.5
20200213,만감류,천혜향,서귀포항,41.09
20200213,만감류,천혜향,한림항,0.2
20200213,만감류,천혜향,애월항,0
20200213,만감류,천혜향,성산항,43.87
20200214,만감류,천혜향,제주공항,30.29
20200214,만감류,천혜향,제주항,133.69
20200214,만감류,천혜향,서귀포항,15.27
20200214,만감류,천혜향,한림항,0
20200214,만감류,천혜향,애월항,0
20200214,만감류,천혜향,성산항,0
20200215,만감류,천혜향,제주공항,3.34
20200215,만감류,천혜향,제주항,91.19
20200215,만감류,천혜향,서귀포항,47.92
20200215,만감류,천혜향,한림항,2.26
20200215,만감류,천혜향,애월항,0
20200215,만감류,천혜향,성산항,33.22
20200216,만감류,천혜향,제주공항,6.66
20200216,만감류,천혜향,제주항,67.34
20200216,만감류,천혜향,서귀포항,53.25
20200216,만감류,천혜향,한림항,2.18
20200216,만감류,천혜향,애월항,0
20200216,만감류,천혜향,성산항,53.53
20200217,만감류,천혜향,제주공항,15.69
20200217,만감류,천혜향,제주항,7.81
20200217,만감류,천혜향,서귀포항,65.07
20200217,만감류,천혜향,한림항,0.54
20200217,만감류,천혜향,애월항,0
20200217,만감류,천혜향,성산항,61.7
20200218,만감류,천혜향,제주공항,2.2
20200218,만감류,천혜향,제주항,33.76
20200218,만감류,천혜향,서귀포항,37.72
20200218,만감류,천혜향,한림항,1.02
20200218,만감류,천혜향,애월항,0
20200218,만감류,천혜향,성산항,31.93
20200219,만감류,천혜향,제주공항,4.72
20200219,만감류,천혜향,제주항,72.31
20200219,만감류,천혜향,서귀포항,48.09
20200219,만감류,천혜향,한림항,1.49
20200219,만감류,천혜향,애월항,0
20200219,만감류,천혜향,성산항,35.47
20200220,만감류,천혜향,제주공항,6.67
20200220,만감류,천혜향,제주항,42.22
20200220,만감류,천혜향,서귀포항,52.98
20200220,만감류,천혜향,한림항,0.8
20200220,만감류,천혜향,애월항,0.64
20200220,만감류,천혜향,성산항,40.79
20200221,만감류,천혜향,제주공항,7.53
20200221,만감류,천혜향,제주항,37.5
20200221,만감류,천혜향,서귀포항,24.05
20200221,만감류,천혜향,한림항,0
20200221,만감류,천혜향,애월항,0
20200221,만감류,천혜향,성산항,0
20200222,만감류,천혜향,제주공항,3.97
20200222,만감류,천혜향,제주항,19.02
20200222,만감류,천혜향,서귀포항,45.28
20200222,만감류,천혜향,한림항,3.8
20200222,만감류,천혜향,애월항,0
20200222,만감류,천혜향,성산항,58.72
20200223,만감류,천혜향,제주공항,7.47
20200223,만감류,천혜향,제주항,53.11
20200223,만감류,천혜향,서귀포항,57.93
20200223,만감류,천혜향,한림항,2.38
20200223,만감류,천혜향,애월항,0
20200223,만감류,천혜향,성산항,22.36
20200224,만감류,천혜향,제주공항,3.2
20200224,만감류,천혜향,제주항,53.13
20200224,만감류,천혜향,서귀포항,57.84
20200224,만감류,천혜향,한림항,2.05
20200224,만감류,천혜향,애월항,0
20200224,만감류,천혜향,성산항,46.27
20200225,만감류,천혜향,제주공항,8.61
20200225,만감류,천혜향,제주항,55.47
20200225,만감류,천혜향,서귀포항,61.84
20200225,만감류,천혜향,한림항,0.35
20200225,만감류,천혜향,애월항,0
20200225,만감류,천혜향,성산항,53.5
20200226,만감류,천혜향,제주공항,11.38
20200226,만감류,천혜향,제주항,76.57
20200226,만감류,천혜향,서귀포항,63.91
20200226,만감류,천혜향,한림항,3.89
20200226,만감류,천혜향,애월항,0
20200226,만감류,천혜향,성산항,51.16
20200227,만감류,천혜향,제주공항,6.43
20200227,만감류,천혜향,제주항,82.87
20200227,만감류,천혜향,서귀포항,69.51
20200227,만감류,천혜향,한림항,1.19
20200227,만감류,천혜향,애월항,0
20200227,만감류,천혜향,성산항,58.89
